Date,Open,High,Low,Close,Adj Close,Volume
2005-09-09,123.830002,124.739998,123.800003,124.599998,86.753296,43093900
2005-09-12,124.449997,124.669998,124.269997,124.349998,86.579193,33017600
2005-09-13,124.129997,124.419998,123.519997,123.660004,86.098785,58427500
2005-09-14,123.739998,123.919998,123.019997,123.209999,85.785477,57694600
2005-09-15,123.589996,123.650002,122.900002,123.150002,85.743683,73156900
2005-09-16,123.300003,123.739998,122.870003,123.500000,86.353447,75424100
2005-09-19,123.470001,123.550003,122.639999,123.089996,86.066727,53355300
2005-09-20,123.199997,123.610001,121.870003,122.050003,85.339546,84480300
2005-09-21,121.790001,121.870003,120.779999,120.910004,84.542435,94469100
2005-09-22,120.949997,121.660004,120.440002,121.339996,84.843079,84597200
2005-09-23,121.239998,121.889999,120.900002,121.440002,84.913025,59368100
2005-09-26,122.019997,122.239998,121.080002,121.580002,85.010918,70415400
2005-09-27,121.519997,121.989998,121.019997,121.550003,84.989960,66150800
2005-09-28,121.930000,122.120003,121.199997,121.669998,85.073830,58620500
2005-09-29,121.550003,122.860001,121.080002,122.660004,85.766060,66607700
2005-09-30,122.620003,123.040001,121.739998,123.040001,86.031792,47824200
2005-10-03,122.959999,123.339996,122.449997,122.599998,85.724136,50994800
2005-10-04,122.790001,123.029999,121.160004,121.220001,84.759216,60776300
2005-10-05,121.250000,121.309998,119.570000,119.629997,83.647446,106052100
2005-10-06,119.779999,120.260002,118.169998,119.199997,83.346764,140941800
2005-10-07,119.699997,120.050003,119.129997,119.610001,83.633461,75661400
2005-10-10,119.680000,119.709999,118.300003,118.599998,82.927238,52677000
2005-10-11,118.989998,119.389999,118.320000,118.430000,82.808372,75629800
2005-10-12,118.389999,119.129997,117.410004,117.500000,82.158112,100510400
2005-10-13,117.459999,118.080002,116.879997,117.430000,82.109161,99052900
2005-10-14,118.120003,118.809998,117.559998,118.669998,82.976166,88651000
2005-10-17,118.800003,119.269997,118.449997,119.110001,83.283859,68109300
2005-10-18,118.940002,118.959999,117.800003,117.820000,82.381874,74996900
2005-10-19,117.500000,119.800003,117.120003,119.779999,83.752296,116563800
2005-10-20,119.489998,119.809998,117.300003,117.669998,82.276962,131966700
2005-10-21,118.290001,118.779999,117.510002,118.129997,82.598602,96579500
2005-10-24,118.440002,120.089996,118.410004,119.959999,83.878189,71308400
2005-10-25,119.720001,120.239998,118.940002,119.720001,83.710381,76594500
2005-10-26,119.510002,120.540001,119.190002,119.370003,83.465630,80855800
2005-10-27,119.199997,119.370003,117.930000,118.099998,82.577629,66623100
2005-10-28,118.430000,119.949997,118.099998,119.800003,83.766335,72322000
2005-10-31,120.290001,121.300003,120.129997,120.129997,83.997063,77698900
2005-11-01,120.580002,120.900002,120.220001,120.489998,84.248749,66365100
2005-11-02,120.169998,121.750000,120.129997,121.750000,85.129791,74012300
2005-11-03,122.150002,122.660004,121.750000,122.269997,85.493355,84897600
2005-11-04,122.400002,122.459999,121.550003,122.110001,85.381485,59156000
2005-11-07,122.370003,122.620003,121.849998,122.230003,85.465401,46765400
2005-11-08,121.930000,122.419998,121.790001,122.230003,85.465401,42152800
2005-11-09,122.080002,122.949997,121.860001,122.389999,85.577286,57666800
2005-11-10,122.339996,123.519997,121.750000,123.339996,86.241539,79048100
2005-11-11,123.349998,123.839996,122.430000,123.760002,86.535217,34867000
2005-11-14,123.790001,124.019997,123.379997,123.690002,86.486252,45092200
2005-11-15,123.550003,124.089996,122.860001,123.239998,86.171616,69592500
2005-11-16,123.370003,123.550003,122.980003,123.489998,86.346413,51133000
2005-11-17,123.680000,124.650002,123.139999,124.639999,87.150528,55717500
2005-11-18,125.059998,125.279999,124.330002,125.129997,87.493149,72437200
2005-11-21,125.150002,125.910004,124.980003,125.760002,87.933632,50021200
2005-11-22,125.559998,126.519997,125.419998,126.300003,88.311249,66438800
2005-11-23,126.250000,127.410004,126.209999,127.029999,88.821663,50854700
2005-11-25,126.980003,127.220001,126.809998,127.129997,88.891586,15270000
2005-11-28,127.250000,127.269997,126.040001,126.230003,88.262291,54498500
2005-11-29,126.650002,126.980003,126.089996,126.089996,88.164360,51738900
2005-11-30,126.160004,126.519997,125.290001,125.410004,87.688911,56007200
2005-12-01,126.019997,127.029999,125.980003,126.690002,88.583939,65468200
2005-12-02,126.769997,127.080002,126.500000,126.849998,88.695778,46699400
2005-12-05,126.699997,126.730003,126.180000,126.580002,88.507004,59273400
2005-12-06,127.050003,127.739998,126.629997,126.820000,88.674805,57935200
2005-12-07,126.769997,126.870003,125.680000,126.080002,88.157379,66816500
2005-12-08,126.220001,126.820000,125.480003,126.000000,88.101425,62608600
2005-12-09,126.160004,126.779999,125.820000,126.330002,88.332184,50744500
2005-12-12,126.709999,126.860001,125.959999,126.449997,88.416115,48389900
2005-12-13,126.419998,127.699997,126.290001,127.309998,89.017448,88630900
2005-12-14,127.190002,128.089996,127.139999,127.809998,89.367050,64375000
2005-12-15,127.839996,128.000000,127.180000,127.440002,89.108322,55900300
2005-12-16,127.279999,127.360001,126.360001,126.360001,88.821564,46238300
2005-12-19,126.730003,126.870003,125.690002,125.709999,88.364616,48733000
2005-12-20,125.860001,126.589996,125.480003,125.830002,88.449036,46603200
2005-12-21,126.220001,126.760002,125.800003,126.029999,88.589554,51806900
2005-12-22,126.309998,126.690002,126.080002,126.690002,89.053520,32247900
2005-12-23,126.779999,126.860001,126.419998,126.760002,89.102692,27977300
2005-12-27,126.959999,127.050003,125.379997,125.470001,88.195915,44499500
2005-12-28,125.739998,125.989998,125.500000,125.750000,88.392754,30764300
2005-12-29,125.720001,125.959999,125.059998,125.190002,87.999130,32788900
2005-12-30,124.800003,125.059998,124.360001,124.510002,87.521141,44645600
2006-01-03,125.190002,127.000000,124.389999,126.699997,89.060516,73256700
2006-01-04,126.860001,127.489998,126.699997,127.300003,89.482292,51899600
2006-01-05,127.150002,127.589996,126.879997,127.379997,89.538490,47307500
2006-01-06,128.020004,128.580002,127.360001,128.440002,90.283623,62885900
2006-01-09,128.419998,129.059998,128.380005,128.770004,90.515587,43527400
2006-01-10,128.389999,128.979996,128.259995,128.899994,90.606941,44960800
2006-01-11,129.020004,129.440002,128.729996,129.309998,90.895157,49598900
2006-01-12,129.080002,129.279999,128.440002,128.800003,90.536690,40509200
2006-01-13,128.570007,128.899994,128.199997,128.679993,90.452316,44856700
2006-01-17,128.199997,128.419998,127.809998,128.330002,90.206299,52066600
2006-01-18,127.580002,128.899994,127.160004,127.820000,89.847824,75067600
2006-01-19,128.130005,128.770004,127.809998,128.309998,90.192223,81530400
2006-01-20,128.279999,128.309998,125.970001,125.970001,88.547394,114957800
2006-01-23,126.209999,126.820000,126.129997,126.419998,88.863701,67017400
2006-01-24,126.629997,127.150002,126.419998,126.550003,88.955078,53008800
2006-01-25,127.040001,127.180000,125.839996,126.660004,89.032425,87747700
2006-01-26,127.250000,127.669998,126.760002,127.360001,89.524452,71294000
2006-01-27,127.660004,128.660004,127.449997,128.539993,90.353897,65771200
2006-01-30,128.440002,128.809998,128.350006,128.440002,90.283623,33709600
2006-01-31,128.320007,128.539993,127.489998,127.500000,89.622879,72937000
2006-02-01,127.820000,128.429993,127.720001,128.389999,90.248489,63561000
2006-02-02,128.100006,128.139999,126.800003,126.900002,89.201118,83626900
2006-02-03,126.580002,128.389999,126.139999,126.269997,88.758308,86040400
2006-02-06,126.440002,126.800003,126.169998,126.599998,88.990265,45511900
2006-02-07,126.379997,126.660004,125.400002,125.480003,88.202950,71208100
2006-02-08,125.849998,128.100006,125.599998,126.620003,89.004288,59422200
2006-02-09,126.919998,127.599998,126.370003,126.410004,88.856682,62023300
2006-02-10,126.430000,127.129997,125.449997,126.639999,89.018349,64508700
2006-02-13,126.599998,126.790001,125.949997,126.410004,88.856682,52308700
2006-02-14,126.459999,128.029999,126.209999,127.750000,89.798592,90964400
2006-02-15,127.680000,128.320007,127.239998,128.199997,90.114929,85471300
2006-02-16,128.339996,129.210007,128.179993,129.160004,90.789749,61017900
2006-02-17,129.050003,129.160004,128.580002,128.809998,90.543709,40342600
2006-02-21,129.110001,129.399994,128.289993,128.490005,90.318764,46456300
2006-02-22,128.770004,129.649994,128.649994,129.270004,90.867058,42326700
2006-02-23,129.270004,129.639999,128.279999,129.080002,90.733482,43423200
2006-02-24,129.110001,129.479996,128.759995,129.410004,90.965462,36777400
2006-02-27,129.399994,130.039993,129.279999,129.460007,91.000587,35858600
2006-02-28,129.199997,129.910004,128.130005,128.229996,90.136009,74394800
2006-03-01,128.600006,129.490005,128.500000,129.369995,90.937355,48641600
2006-03-02,128.899994,129.419998,128.610001,129.360001,90.930313,60642300
2006-03-03,128.669998,130.070007,128.649994,128.759995,90.508553,73402500
2006-03-06,129.139999,129.179993,127.849998,128.169998,90.093849,57478400
2006-03-07,127.860001,128.059998,127.400002,127.970001,89.953239,61780800
2006-03-08,127.699997,128.440002,127.180000,128.240005,90.143036,66692400
2006-03-09,128.279999,128.679993,127.379997,127.379997,89.538490,56313600
2006-03-10,127.709999,128.839996,127.440002,128.589996,90.389046,60490800
2006-03-13,128.839996,129.160004,128.529999,128.830002,90.557777,45479100
2006-03-14,128.710007,130.229996,128.610001,130.179993,91.506706,69877300
2006-03-15,130.149994,130.860001,129.850006,130.759995,91.914383,53398900
2006-03-16,131.009995,131.470001,130.839996,131.029999,92.104179,65526400
2006-03-17,130.679993,130.899994,130.380005,130.619995,92.181114,47286800
2006-03-20,130.639999,130.899994,130.210007,130.410004,92.032913,45538500
2006-03-21,130.369995,130.990005,129.449997,129.589996,91.454201,87102700
2006-03-22,129.509995,130.509995,129.449997,130.380005,92.011742,51605700
2006-03-23,130.259995,130.389999,129.660004,130.110001,91.821220,46704200
2006-03-24,129.990005,130.570007,129.740005,130.210007,91.891747,43209200
2006-03-27,130.029999,130.279999,129.740005,130.020004,91.757698,32523000
2006-03-28,129.929993,130.529999,129.050003,129.220001,91.193138,82079900
2006-03-29,129.410004,130.500000,129.289993,130.029999,91.764771,61505700
2006-03-30,130.110001,130.979996,129.550003,129.800003,91.602425,70571700
2006-03-31,130.020004,130.240005,129.369995,129.830002,91.623596,62925600
2006-04-03,130.070007,130.869995,129.490005,129.729996,91.553017,61624700
2006-04-04,129.729996,130.729996,129.360001,130.559998,92.138763,54809300
2006-04-05,130.610001,131.279999,130.380005,131.009995,92.456322,50607200
2006-04-06,130.850006,131.210007,130.190002,130.869995,92.357552,57906200
2006-04-07,131.059998,131.399994,129.350006,129.539993,91.418930,80180900
2006-04-10,129.740005,130.080002,129.259995,129.740005,91.560081,41496500
2006-04-11,129.850006,130.059998,128.250000,128.639999,90.783775,72799400
2006-04-12,128.770004,129.130005,128.610001,128.880005,90.953156,43033700
2006-04-13,128.589996,129.250000,128.309998,128.710007,90.833160,51051800
2006-04-17,128.830002,129.309998,128.020004,128.660004,90.797913,64167700
2006-04-18,128.929993,130.940002,128.929993,130.699997,92.237579,92531800
2006-04-19,130.750000,131.070007,130.240005,130.949997,92.413994,87269000
2006-04-20,131.000000,131.860001,130.600006,131.130005,92.541023,86005500
2006-04-21,131.690002,131.789993,130.619995,131.149994,92.555138,72342600
2006-04-24,130.889999,131.070007,130.380005,130.910004,92.385757,52546400
2006-04-25,131.039993,131.119995,129.919998,130.369995,92.004669,84359800
2006-04-26,130.500000,131.139999,130.300003,130.399994,92.025871,67262400
2006-04-27,129.899994,131.630005,129.589996,131.029999,92.470459,124478600
2006-04-28,130.789993,131.750000,130.710007,131.470001,92.780998,55854400
2006-05-01,131.470001,131.800003,130.320007,130.399994,92.025871,64990300
2006-05-02,131.009995,131.460007,130.740005,131.380005,92.717461,49063500
2006-05-03,131.149994,131.320007,130.449997,130.889999,92.371635,60821300
2006-05-04,131.080002,131.619995,130.970001,131.360001,92.703323,42921400
2006-05-05,132.050003,132.800003,131.850006,132.520004,93.522003,62588200
2006-05-08,132.509995,132.770004,132.360001,132.360001,93.409065,30016700
2006-05-09,132.419998,132.770004,132.309998,132.619995,93.592529,29864000
2006-05-10,132.410004,132.750000,131.889999,132.550003,93.543144,64378200
2006-05-11,132.509995,132.550003,130.520004,130.949997,92.413994,80626900
2006-05-12,130.360001,130.720001,129.190002,129.240005,91.207237,91726500
2006-05-15,128.789993,129.740005,128.610001,129.500000,91.390701,84029300
2006-05-16,129.759995,130.000000,129.009995,129.309998,91.256645,62137600
2006-05-17,128.669998,129.100006,126.769997,126.849998,89.520561,144789500
2006-05-18,127.349998,127.750000,126.110001,126.209999,89.068886,87906300
2006-05-19,126.870003,127.489998,125.800003,127.099998,89.696991,124309400
2006-05-22,126.279999,127.169998,125.500000,126.129997,89.012428,110852800
2006-05-23,127.180000,127.629997,125.169998,125.169998,88.334969,92006500
2006-05-24,125.680000,126.889999,124.760002,126.169998,89.040649,168405000
2006-05-25,126.919998,127.730003,126.430000,127.730003,90.141579,78977900
2006-05-26,128.009995,128.380005,127.510002,128.380005,90.600334,62989700
2006-05-30,127.970001,128.000000,126.050003,126.099998,88.991257,72419900
2006-05-31,126.620003,127.510002,126.199997,127.510002,89.986351,86926200
2006-06-01,127.379997,128.940002,127.269997,128.729996,90.847328,73721700
2006-06-02,129.250000,129.429993,128.320007,129.000000,91.037849,91702600
2006-06-05,128.850006,128.860001,126.769997,127.120003,89.711121,86105100
2006-06-06,127.209999,127.379997,125.760002,126.809998,89.492332,130498600
2006-06-07,126.910004,127.650002,125.790001,125.860001,88.821899,108599400
2006-06-08,125.580002,126.500000,123.870003,125.750000,88.744255,204957200
2006-06-09,126.360001,126.959999,125.290001,125.349998,88.461975,94972200
2006-06-12,125.879997,125.930000,123.820000,123.989998,87.502190,95815900
2006-06-13,123.739998,124.839996,122.550003,122.550003,86.485970,185688800
2006-06-14,122.839996,123.629997,122.339996,123.500000,87.156395,163566400
2006-06-15,123.949997,126.360001,123.860001,126.120003,89.005394,134057000
2006-06-16,125.290001,125.559998,124.459999,124.650002,88.356789,94253500
2006-06-19,125.400002,125.480003,123.550003,123.669998,87.662117,95804400
2006-06-20,124.010002,124.809998,123.720001,124.089996,87.959846,65494700
2006-06-21,124.000000,125.699997,123.959999,125.010002,88.611977,75008200
2006-06-22,124.949997,125.059998,124.040001,124.459999,88.222115,74566100
2006-06-23,124.330002,125.300003,124.029999,124.440002,88.207947,54107000
2006-06-26,124.540001,125.059998,124.250000,124.989998,88.597801,37899600
2006-06-27,125.010002,125.290001,123.769997,123.910004,87.832237,69780200
2006-06-28,124.190002,124.769997,123.650002,124.750000,88.427689,62368100
2006-06-29,125.199997,127.349998,125.169998,127.269997,90.213921,110634800
2006-06-30,127.540001,127.660004,126.959999,127.279999,90.221062,54227800
2006-07-03,127.430000,128.009995,127.309998,127.800003,90.589622,23914000
2006-07-05,127.290001,127.449997,126.519997,127.070000,90.072189,69653400
2006-07-06,127.199997,127.849998,127.080002,127.440002,90.334457,50100300
2006-07-07,127.190002,127.559998,126.290001,126.610001,89.746117,81626500
2006-07-10,126.940002,127.430000,126.410004,126.849998,89.916229,60964100
2006-07-11,126.610001,127.410004,125.940002,127.410004,90.313156,73640800
2006-07-12,127.150002,127.400002,125.720001,126.050003,89.349190,82561300
2006-07-13,125.449997,125.680000,124.000000,124.000000,87.896019,102405700
2006-07-14,124.129997,124.260002,122.830002,123.519997,87.555809,103242500
2006-07-17,123.519997,124.099998,123.150002,123.339996,87.428215,81159000
