Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,68.720001,69.260002,68.190002,69.150002,39.913593,27809100
2010-01-05,69.190002,69.449997,68.800003,69.419998,40.069439,30174700
2010-01-06,69.449997,70.599998,69.339996,70.019997,40.415745,35044700
2010-01-07,69.900002,70.059998,69.419998,69.800003,40.288765,27192100
2010-01-08,69.690002,69.750000,69.220001,69.519997,40.127148,24891800
2010-01-11,69.940002,70.519997,69.650002,70.300003,40.577377,30685000
2010-01-12,69.720001,69.989998,69.519997,69.949997,40.375336,31496700
2010-01-13,69.959999,70.040001,69.260002,69.669998,40.213730,24884400
2010-01-14,69.540001,69.739998,69.349998,69.680000,40.219498,18630800
2010-01-15,69.650002,69.690002,68.650002,69.110001,39.890511,29411900
2010-01-19,68.739998,69.349998,68.419998,69.269997,39.982845,26081900
2010-01-20,68.559998,68.660004,67.930000,68.029999,39.267120,34629500
2010-01-21,68.120003,68.150002,66.500000,66.699997,38.499439,39114000
2010-01-22,66.519997,67.139999,66.000000,66.099998,38.153122,39085500
2010-01-25,66.550003,66.760002,65.690002,65.849998,38.008823,29305100
2010-01-26,65.639999,66.739998,65.500000,65.919998,38.049217,34083300
2010-01-27,65.660004,66.059998,65.000000,65.540001,37.829880,35723500
2010-01-28,65.849998,65.849998,64.570000,64.959999,37.495106,37349800
2010-01-29,65.150002,65.820000,64.019997,64.430000,37.189182,40880500
2010-02-01,65.769997,66.410004,65.349998,66.180000,38.199291,37703000
2010-02-02,66.730003,67.120003,66.470001,66.959999,38.649506,34057900
2010-02-03,66.879997,67.230003,66.559998,66.599998,38.441730,24024700
2010-02-04,66.269997,66.349998,64.680000,64.720001,37.356590,33858200
2010-02-05,64.699997,64.900002,63.560001,64.800003,37.402756,42297500
2010-02-08,64.910004,65.489998,64.339996,64.349998,37.385334,30519400
2010-02-09,65.110001,65.709999,64.559998,65.199997,37.879135,36243300
2010-02-10,65.080002,65.220001,64.160004,64.849998,37.675808,21699100
2010-02-11,64.690002,65.480003,64.410004,65.239998,37.902382,23555200
2010-02-12,64.620003,65.139999,64.279999,64.800003,37.646763,30636200
2010-02-16,65.440002,66.379997,65.080002,66.279999,38.506592,30514900
2010-02-17,66.339996,66.449997,65.570000,65.760002,38.204494,21821800
2010-02-18,65.800003,66.089996,65.349998,65.959999,38.320686,22536700
2010-02-19,65.589996,66.239998,65.430000,65.870003,38.268410,24264600
2010-02-22,66.099998,66.120003,65.250000,65.400002,37.995338,20469700
2010-02-23,65.260002,65.559998,64.150002,64.940002,37.728104,33372900
2010-02-24,65.010002,65.870003,64.769997,65.550003,38.082485,21469600
2010-02-25,64.610001,65.169998,64.370003,65.139999,37.844276,25668800
2010-02-26,65.260002,65.400002,64.919998,65.000000,37.762943,20129700
2010-03-01,65.360001,65.540001,65.089996,65.400002,37.995338,18798600
2010-03-02,65.660004,65.790001,65.150002,65.489998,38.047634,24823900
2010-03-03,65.769997,65.970001,65.379997,65.430000,38.012764,22279800
2010-03-04,65.349998,65.629997,65.080002,65.400002,37.995338,21961100
2010-03-05,65.959999,66.519997,65.779999,66.470001,38.616982,26837900
2010-03-08,66.769997,66.790001,66.230003,66.480003,38.622791,20297200
2010-03-09,66.320000,67.190002,66.220001,66.779999,38.797081,29003100
2010-03-10,67.160004,67.419998,66.779999,67.220001,39.052704,24810300
2010-03-11,67.389999,67.559998,66.980003,67.220001,39.052704,19357400
2010-03-12,67.580002,67.580002,66.500000,66.800003,38.808704,23361800
2010-03-15,66.669998,66.690002,65.900002,66.300003,38.518211,22070000
2010-03-16,66.550003,66.680000,66.000000,66.570000,38.675068,35103700
2010-03-17,66.910004,67.790001,66.800003,67.360001,39.134037,38770000
2010-03-18,67.500000,67.739998,67.010002,67.389999,39.151459,25925500
2010-03-19,67.040001,67.889999,66.430000,67.040001,38.948120,45564200
2010-03-22,66.489998,67.199997,66.320000,66.970001,38.907467,21390600
2010-03-23,66.940002,66.980003,66.449997,66.949997,38.895840,24754700
2010-03-24,66.570000,66.860001,66.230003,66.500000,38.634415,19748800
2010-03-25,66.809998,66.919998,66.239998,66.300003,38.518211,21095600
2010-03-26,66.440002,66.879997,66.169998,66.540001,38.657650,30553400
2010-03-29,66.660004,67.480003,66.589996,67.300003,39.099190,26122200
2010-03-30,67.190002,67.300003,66.790001,67.050003,38.953941,17745900
2010-03-31,66.940002,67.190002,66.599998,66.980003,38.913261,22352500
